transaction_id,account_id,amount,currency,merchant,country
7ba57936-2548-48c4-8e8b-b2610cbb5dbe,2042,14579.5,USD,GOOGLE,CA
84c310d8-f7b8-4d63-bfdb-381ff87f47cd,1581,16455.23,USD,BOOKING,RU
5b3beb00-0cf2-4d6b-bf98-b99db58922cc,1520,2406.23,RUB,GOOGLE,NL
793799a7-f84b-496b-a1f2-86475c5e9a08,2120,9669.7,EUR,ZARA,CA
c472b0ce-ec98-461e-b763-09ebc038e6ee,729,4554.85,EUR,MEGAMARKET,FR
e2f434b7-3c40-4c1b-b1b6-45c148a52ecc,873,8655.34,EUR,BOOKING,CA
0b69d3eb-498c-4b50-baf3-5cd8349dbaa6,4394,8280.88,RUB,BOOKING,AE
d39cf7b8-9d2e-484a-92dd-2ecec676d705,3690,8545.66,EUR,IKEA,DE
a834e169-b931-4f88-bd56-12482835db48,3638,12781.5,RUB,APPLE,NL
64fc9c1b-5fc2-459a-8fb3-9553a59f9024,712,13615.49,EUR,MEGAMARKET,RU
5a14be28-5db3-490b-8db1-d0ef67783b4f,266,6050.63,EUR,AMAZON,AE
43b991b3-cff7-4aef-b2eb-0ccda8a9cb28,97,461.18,RUB,UBER,RU
0d56bc8c-13e5-49df-9482-0713d306788c,2250,2591.08,RUB,IKEA,US
ab144477-a5aa-4c21-9f7b-4389864ee64c,1371,2512.61,USD,NETFLIX,GB
db7143ac-a08c-47de-a18c-25b419ee9fd2,1778,3071.59,USD,AIRBNB,CA
6a65fd07-c3f1-48d2-b1c7-55f625347836,4160,14894.27,EUR,APPLE,FR
71043030-d432-4a6e-ae4f-a5601d6313c0,3043,35455.05,USD,ZARA,NL
3160b1c4-4642-4239-a621-58d27c253d15,516,8870.26,RUB,UBER,GB
ba49fcb8-2b15-4287-8aa5-5f7be80675ab,3198,12953.17,USD,IKEA,US
1ade853c-8e43-4199-b5a4-dbd1ecca4e11,1488,8960.66,RUB,NETFLIX,US
d0f803be-ee24-44f6-af07-74cfd847b6ef,3169,611.18,RUB,AIRBNB,TR
77e9af72-903a-48cb-917e-7252973715d0,2987,13359.69,EUR,NETFLIX,CA
87baf36f-59dd-4a27-a3e6-c52a87b98b67,4353,6815.06,EUR,AIRBNB,CA
4bd95c77-bacd-43e0-a780-292e61afaca4,1277,563.32,EUR,MEGAMARKET,GB
7fd83634-c2d6-41ce-86b3-15c98f1008b2,3571,18954.57,RUB,APPLE,NL
0f3b4d13-2587-4066-a00f-6897188777f1,2960,14184.1,EUR,APPLE,GB
e31937b8-6b19-4d7e-844f-274b349d84bf,1497,9667.12,USD,SPOTIFY,AE
585304c9-da5a-444d-a39b-f543e2174fbc,1112,7405.16,EUR,APPLE,US
9fe1209c-852a-4047-be59-c4fc52e084a7,675,9700.45,USD,IKEA,FR
ef8b244c-d3b5-47e5-83af-58cf0e80855c,2495,2910.45,USD,UBER,NL
147245c9-35e5-48cc-b6b6-f72f6030e2e2,4401,17028.22,EUR,APPLE,CA
0710a830-81f9-4eed-a694-b584a6188d7c,456,12649.49,USD,GOOGLE,TR
5d933635-0198-4194-b26c-c1f669e67d91,2193,3343.05,USD,MEGAMARKET,US
53424646-69b6-4360-a48d-a9caf753b2ad,1649,12237.66,RUB,SPOTIFY,DE
57bb29ce-c985-40d9-b7fb-dc4ee88a52c3,216,11198.75,USD,AMAZON,TR
0643ab98-c932-4313-b9f2-037b70bd2647,1297,5818.84,EUR,IKEA,DE
dca3635f-670b-4252-a442-68dd17df4778,1167,17149.04,RUB,UBER,NL
984db84b-513c-47d9-9d70-97ab6f1a4c6e,2784,9082.53,EUR,APPLE,AE
0c44fc8c-f7e4-49d1-b05c-1c52321c0cba,1761,1963.09,RUB,GOOGLE,RU
eae19669-af5c-42af-8f2c-e54c6cefb41a,1699,15330.81,USD,AMAZON,DE
199ecfc0-1f1c-467f-ab45-0e1f210aa09c,4212,634.71,EUR,AIRBNB,NL
0f408e43-da75-4e97-b7c1-043a2c4fb05e,2758,1321.15,USD,UBER,US
ad3471c0-dec9-44af-be6a-2276cd978a14,2212,7934.8,RUB,APPLE,GB
372fdd2d-083b-42a6-b68d-1bd587f01e5b,1162,12115.7,EUR,SPOTIFY,NL
436bed3a-83a7-4af2-b547-986939c6fb49,2030,15755.59,USD,UBER,FR
06f634e5-0fc0-47e2-8ce7-5c16b8dcb968,2267,5447.75,RUB,APPLE,DE
c932da35-86c8-4a01-bd9e-eda7fa718775,1664,15090.3,USD,STEAM,DE
09f86478-ce48-4d44-9cbd-87169e283d1e,2076,13095.83,USD,AMAZON,RU
57697644-3145-496b-913a-35e1f8b366ce,1211,7130.01,EUR,AMAZON,TR
b74a5f0d-7d13-4ccf-9a6c-c665e4261ca0,2610,12852.84,RUB,GOOGLE,CA
97bbc7cd-0261-4ace-835b-8017f3451a0b,1620,9940.37,EUR,GOOGLE,US
dbd2c46a-ff7d-484a-b786-0b1843fcc990,1070,6991.2,EUR,GOOGLE,US
55817bf9-c698-4e75-9b75-a6cbad2abfc0,3234,2027.36,USD,ZARA,FR
49091adc-199d-4190-adbd-acc56619ed66,4713,4289.84,USD,GOOGLE,GB
19d5fc2f-0638-430c-bdfa-a7b19592b7e1,721,8143.16,USD,AIRBNB,RU
ef5681e6-f4c5-4731-88bc-9bc767dbb0fe,269,14177.69,EUR,AIRBNB,GB
d43eefec-1c03-4a45-9e01-f13862c6b4eb,2525,287.88,RUB,ZARA,GB
2ff514e7-1fe4-4c75-9d59-263981d9e415,415,3133.09,RUB,NETFLIX,FR
3bf93f67-d6ea-4f3f-ab37-6abc24e7b5ce,2723,13026.9,USD,AIRBNB,NL
a7f350ea-24b8-4c4e-9201-df9091eb5a98,3747,8660.94,EUR,BOOKING,DE
d294add7-da04-4194-a6b3-d6322c65f803,212,6319.19,USD,APPLE,AE
bdb4382b-4d28-4b1e-8f48-ca9a85c3dde9,4177,10435.32,USD,MEGAMARKET,AE
bb3ced56-6ff2-4405-8a9e-97ee2006d68a,2488,4230.55,RUB,SPOTIFY,AE
cd6c81a7-639d-4885-89ce-87a2dc26d4e8,4560,14158.19,EUR,NETFLIX,US
303a9eca-b9bc-4d8d-99ac-608ffe614e80,4095,16371.54,EUR,AMAZON,AE
0bbf3267-5da7-47f3-87bf-fbe238d23da6,4216,4476.66,USD,SPOTIFY,FR
0073c530-55a0-4c60-beec-8257035b013d,4225,9742.26,EUR,AIRBNB,GB
f336778f-3cb0-4001-828a-f8395a09e7d7,2916,10820.9,EUR,ZARA,DE
5e8a98b1-3d8c-4dfc-b693-eb9c5f489a66,2655,5045.25,RUB,AMAZON,DE
eaaa82e2-d642-473e-b99c-2624fc285683,852,17157.24,RUB,SPOTIFY,NL
5e0882aa-39fe-46b4-98fb-a01bfcb23dc2,733,18786.29,EUR,IKEA,CA
7a0777e8-2d7c-4bb8-b795-e1891b3db842,4858,9976.95,EUR,SPOTIFY,RU
e27c49a5-38c2-44b4-83c1-44c6d9788cd6,1159,5222.93,EUR,MEGAMARKET,TR
db1e52fe-f407-411e-a9d8-620a89318183,1651,16817.03,EUR,AIRBNB,GB
610c24de-df9a-4830-a54e-2dffdbe7b3a8,4968,4580.42,RUB,ZARA,TR
b7b6b71d-311f-43f8-ba95-e98dbc44c53b,426,7422.77,USD,APPLE,DE
01ff79de-4f83-407f-85ba-fc1a417ed6b1,3591,3529.09,EUR,ZARA,TR
76de662d-e3e9-44b7-9643-9b980e5caddb,3864,6501.61,RUB,MEGAMARKET,US
0f506882-7dee-4f23-958d-4874492f6657,907,8577.12,RUB,SPOTIFY,GB
3ecdee3c-b4bf-455d-9ef7-d84527dd18ea,4768,465.42,USD,MEGAMARKET,FR
2d629659-e4a8-4804-99a8-56c80e8fefff,2838,18189.36,EUR,AIRBNB,RU
98e265a2-44bb-4b6c-975a-d1fcb516ca8c,3046,4030.49,USD,UBER,TR
7170e3fd-8c74-438a-81b2-3824919e87ca,1966,2882.85,EUR,SPOTIFY,DE
097e9968-b734-4a36-b014-3f6752fbd819,2740,613.55,RUB,UBER,GB
1f731363-fdf7-4583-baca-631dd25f4ceb,4916,12369.57,RUB,IKEA,FR
cf1d853d-3131-44b0-a229-482b06cd0bed,2732,10969.71,EUR,STEAM,TR
526065a9-9a42-4354-a16c-5351000fad17,2217,16938.19,RUB,ZARA,RU
07af718c-7004-4f0b-a718-818c32504048,378,17352.37,EUR,APPLE,GB
2c8cc057-3908-4b8f-aa79-0c5995d9a688,3369,2116.78,EUR,AMAZON,FR
d0052265-c553-41f4-aead-dc9f9895eb7c,4189,11032.43,RUB,AIRBNB,GB
68a7fe0e-485a-46dc-a063-e17648ce69b7,3082,14593.84,RUB,BOOKING,DE
4d2b9f9d-ee47-4a39-95b5-369dd5e43071,3614,7692.42,EUR,AIRBNB,NL
823d407d-0a3a-46a8-96f6-a3847af51d08,2409,14998.63,USD,GOOGLE,US
cae1eb24-ad4c-424f-9111-d4be0eb19199,3058,18351.13,RUB,ZARA,FR
37d70d40-a8fa-42e5-bac4-ac705e9aa26e,3162,10472.91,RUB,GOOGLE,NL
e1829c91-383c-4e6f-8d2f-8e1b870d8669,3761,7996.19,EUR,AIRBNB,US
cab8039a-9c36-4870-a4a3-850cd37c9d6e,726,15475.67,RUB,APPLE,FR
c97565d0-729c-48c9-9bf8-b40d7aac3c07,1318,16235.05,USD,ZARA,GB
2d73b2ba-c3f0-40a1-8a53-5d5b687ebda0,195,15520.19,EUR,STEAM,FR
1b66192d-956d-4195-bb40-561809d31826,3658,955.81,RUB,UBER,US
a9a1b332-4f08-457a-88f2-b46d117d856d,4798,16125.29,RUB,UBER,AE
658b3262-f007-4dad-89ff-ecec92c9aabe,311,10448.28,RUB,IKEA,NL
ab73927f-79e0-4ec1-95fb-00ce4749f907,3359,1242.59,EUR,AMAZON,FR
f99d964b-fcf3-421f-8700-d57734373bb4,1101,8654.66,EUR,GOOGLE,NL
96a75ac0-37c7-435b-9f1a-0d27ef17173c,677,4482.9,USD,APPLE,GB
b1896e2f-3867-4716-a667-ffd35616e1fc,4776,18065.6,USD,AMAZON,CA
406aba20-48be-47e4-84e1-c35f3ec8382b,2580,8762.33,EUR,BOOKING,GB
903e15ac-04f8-4f38-bcda-0b8804caa89d,322,15248.41,EUR,IKEA,CA
7a14f4bd-c898-41ba-84b0-8ce677e4f028,807,4540.0,EUR,GOOGLE,FR
163c5bc4-994a-4510-ab63-9b95a2d58205,3324,19910.45,EUR,UBER,GB
735d00a3-de51-4a17-a806-4f61010e9584,844,19386.63,RUB,MEGAMARKET,US
66cd64e7-6a25-4a89-b843-2b6030f6e8c0,300,15117.56,USD,AMAZON,RU
6b16255d-3fcd-480f-8e1d-4679b9a1411d,3353,5137.26,RUB,MEGAMARKET,DE
ebbe8237-2fd5-43ed-8a20-7c78ab03f4d7,823,1092.22,RUB,NETFLIX,AE
0732be21-7cd1-471e-80f3-76d83df3be07,1827,10200.28,EUR,AIRBNB,GB
950ec5a6-3533-49d4-aaca-69c859524297,3293,17540.99,EUR,IKEA,AE
f52e7f13-6e6d-403d-98b1-eb89c8a3bb7a,61,20.64,EUR,STEAM,RU
ca5ebc83-62c5-4771-a7a8-7eb9d79227f9,1194,1174.31,RUB,STEAM,GB
ded8e9c3-5462-4a10-9a26-c80c3b78910e,3086,6554.71,RUB,NETFLIX,CA
97d3d342-5de8-4e40-9acf-05e28da1e34b,3560,4702.22,USD,GOOGLE,AE
f9780083-6d27-4bf9-afe4-26000f71f98b,2895,12886.12,EUR,SPOTIFY,CA
de84da42-c2d6-4a03-822b-93d6d02c9d35,493,14175.0,EUR,IKEA,US
4b81f00c-83e9-4a9b-9fa6-a6247b5abedf,1039,16974.69,RUB,SPOTIFY,CA
fdd5b40f-f137-4db5-8594-2fc70462aa8f,3295,9716.08,USD,STEAM,RU
f92e74d6-f10a-41c7-a216-d078946949d6,17,8137.77,EUR,MEGAMARKET,RU
b8217fb5-9f4a-43a4-af78-e8f77edd78bf,1223,4130.53,USD,BOOKING,GB
e2443dc2-aed7-4de8-9710-41260e90701a,24,2728.54,USD,ZARA,NL
6fea8efd-1b98-4c1a-875e-4595fef78b89,1611,17168.49,EUR,APPLE,TR
be925ceb-2431-42e1-b2be-3232fe00a2c5,4079,6233.84,RUB,NETFLIX,US
47866ad1-c97b-4d0a-896d-cd00fb08732c,1809,19958.47,RUB,IKEA,DE
69a39bec-b73a-4dae-ba00-8d248d69c489,890,4919.31,USD,IKEA,NL
a392e539-2461-4e96-a793-53782d05c086,547,7294.61,RUB,NETFLIX,AE
1ce58ad1-ec8d-47ee-8987-31c20385761d,1894,8404.37,EUR,BOOKING,GB
524060fc-e236-4c59-89b9-f3139d98e8d9,1694,18417.26,EUR,SPOTIFY,NL
f6493082-d02f-4dbc-8c29-6f4d9740342c,4456,4799.64,EUR,NETFLIX,FR
0742c7c7-8442-48e1-ac20-40b785ff6b8d,4039,14931.14,USD,UBER,RU
e5e1c155-c493-4cd1-90a1-4096754b427d,3516,18203.26,RUB,IKEA,GB
35f31838-ab76-43a9-b5a5-a43ffac2db29,2406,15759.91,USD,SPOTIFY,CA
e995a4fa-5ed9-41f5-91a5-ed84d412fca8,311,13279.58,RUB,GOOGLE,TR
6686a50d-ee45-4ba9-963d-aac6319029d9,1244,5699.56,EUR,GOOGLE,FR
0696fe8b-d282-4ac5-a45d-a4f8bc55bc14,1321,4531.9,USD,NETFLIX,CA
8a3d097b-606c-4cbf-8bf4-f8661331784b,2736,11262.12,EUR,AMAZON,TR
59e5038d-d5ec-4dcb-83a8-2345891c0d86,1137,49.91,EUR,AMAZON,TR
199bf16e-bc85-41e2-b8f8-00771ae0651a,3949,17442.47,RUB,UBER,DE
5c74a8eb-7986-4403-81ef-6df02db06488,2244,10802.19,EUR,AIRBNB,CA
96ffa5ae-6a82-4795-890b-128263f9b0a8,4955,11122.85,EUR,SPOTIFY,DE
154a7102-1b4b-4bc9-a6a6-466d4103f9c5,1316,6717.57,USD,AMAZON,TR
7742b1c3-1a2d-4f85-8de1-538618eee977,4264,7652.31,EUR,IKEA,FR
f7af74fe-0479-4731-ad0b-1008c5b17a26,3017,13762.16,USD,AMAZON,DE
a9c7973d-2cca-4ecf-afa3-cbf2925d2d58,2280,15828.11,EUR,BOOKING,DE
aeac7776-b582-4ee4-9927-c49d9bc2d21a,4301,11871.73,USD,GOOGLE,TR
35da1b8b-27ac-4af7-98e9-a8a4c34add39,459,14196.08,RUB,ZARA,DE
eb499251-6be1-4a65-8394-b10765f6b943,459,4182.86,EUR,NETFLIX,AE
f26ca301-905f-4d29-bbc4-4bbd7fbce80e,1868,12295.69,USD,AIRBNB,DE
8b4cdaee-4aac-4252-be1f-71d5aa113487,1311,8898.95,USD,NETFLIX,DE
b5775766-28d7-44b8-baac-2be5fde0d4ad,72,13192.73,RUB,AIRBNB,CA
e46096c8-7ad6-4140-b131-7fedf5aa179b,2841,8839.27,RUB,AMAZON,FR
39952125-b2b5-42e2-82fc-dcf7645203bf,1535,17808.66,EUR,IKEA,FR
ed277a46-edc3-4f8d-8497-7bf5b702d6e3,4188,14467.02,RUB,UBER,RU
82563713-3afc-4cb7-865e-27e08a979a34,70,12035.09,RUB,AMAZON,AE
43a6bb64-d455-4851-85e5-bdbe8982c98d,1826,18526.41,EUR,NETFLIX,GB
9b552de8-bd51-4be5-8c33-ac4c9805f246,2261,13353.08,RUB,UBER,NL
ec03768f-16d8-4f53-a5e1-a7dc9ca9e366,2445,3822.68,RUB,AMAZON,FR
d0c095a6-8304-4a4f-bb5b-c46503a71cd1,2353,9485.28,RUB,IKEA,AE
2dcdfa32-40d8-4243-a79a-8d58e13de0a3,1183,2367.27,EUR,ZARA,TR
21603fe2-7ec1-4fe8-8baa-684efd1069a6,4364,3065.79,USD,MEGAMARKET,TR
362740ae-6ff6-44fc-b007-0b95ed701f4d,327,9698.57,EUR,IKEA,US
b70d2b69-4f5a-481c-8a29-88be6de5bec7,2232,13726.43,USD,MEGAMARKET,NL
1924da0b-f9a2-4216-8288-268f702d76ec,874,14750.97,EUR,STEAM,NL
5e396775-6ac1-41b5-8512-559812847abe,192,7131.74,RUB,MEGAMARKET,CA
ab50a0ec-263f-4d48-ac8a-99a950f6d24b,1201,13847.27,EUR,APPLE,US
a6555ffc-f6e2-4d44-834f-42eb9cfb81ee,4471,17450.72,USD,UBER,RU
c739aea5-9084-4d6b-b6ba-564c3b069e2e,4062,14810.3,RUB,SPOTIFY,US
68fba893-245d-4bfb-8fec-785ebc38feac,1694,5763.05,USD,GOOGLE,CA
0983d008-15cb-49fe-a542-dd9c645e66a0,189,6447.12,USD,AIRBNB,TR
ce56eb42-f3b8-48bf-807b-343499dd867f,1233,47715.45,RUB,SPOTIFY,NL
5d9fc85c-40ca-471c-b30f-330f791d3f44,3579,15156.46,USD,IKEA,CA
52b0f7e0-8ac2-49b8-ab7f-5a7866593df0,135,10253.05,USD,IKEA,GB
6a18ef91-900d-4566-a5e0-c4ed56a9d703,1629,15134.89,USD,STEAM,DE
8aa29ef4-a6b7-4bfc-a663-43b4952c7dbe,2402,10503.48,EUR,IKEA,NL
fe12e355-f63f-4882-afca-27212a161d46,816,1874.75,EUR,AMAZON,US
d11c8eac-3325-4ce4-9952-516689bc2ba2,232,15144.85,EUR,GOOGLE,AE
be06e2fd-3181-4d21-961b-401c8f784b23,130,4597.39,EUR,IKEA,DE
7a1d184a-ee86-4c18-b0a6-4f0044b3fc4c,1707,9946.11,USD,NETFLIX,GB
3c652023-2927-4c27-a4fe-d38e2f344174,740,295.58,USD,GOOGLE,CA
fc92528c-1019-4879-bc26-2f0b2b7260e7,4926,13694.21,RUB,APPLE,NL
6b75883c-66c8-4db5-910c-9d41c964829d,4278,3698.16,USD,UBER,NL
f5934a1f-2c22-4833-b017-74819f68ee99,2029,90169.33,RUB,AMAZON,DE
c23643d4-e992-4b75-b1d9-ac897c239a05,670,16951.51,USD,AMAZON,FR
f5fc8f02-9e6c-450e-bb7e-41a0d92c11ca,3460,15485.99,USD,UBER,GB
938082c7-7c4f-4a40-8804-6427f4dfd83c,622,14033.12,EUR,UBER,CA
5b5d19cf-8076-4d80-82c8-cd0be5ac35ef,510,5737.3,USD,IKEA,TR
35161237-cd3a-4f50-9d25-1ff5dfe79cb7,217,10245.83,USD,APPLE,TR
0c613923-1ac6-4df9-b65d-0e7cfa192200,458,11922.84,RUB,BOOKING,TR
abb171e6-12ec-49d1-9984-f9939c6489e2,4496,13146.33,USD,APPLE,FR
682f5057-a032-401b-9bd2-c9dc707e4d08,3400,13671.67,RUB,BOOKING,NL
8f8fb61a-dc09-49bd-942e-f2992729b20f,1998,93469.07,USD,SPOTIFY,AE
036fb97a-5bad-4da4-aee3-639df1326e1d,3994,462.8,EUR,IKEA,TR
3a5d54c1-7e9e-41ce-80a8-7ec757e8491b,1362,19776.34,RUB,AMAZON,FR
c0c26145-dcad-4b5c-b902-65f7c0dc2160,4189,9518.81,USD,APPLE,CA
e0f1c608-9a34-4751-bf59-465dd50f48f2,2975,3361.79,EUR,IKEA,DE
c912179e-1ffa-4f37-97e4-5ba784c43619,1238,15742.76,EUR,NETFLIX,GB
4ecec615-b565-48e2-8c55-5903ecfe1153,1103,14699.54,USD,NETFLIX,GB
231c7a6f-7fab-4421-a8ca-e369e5f06581,1921,16365.82,USD,SPOTIFY,RU
5397813a-3b56-44bd-9285-cc7a698d39a0,3274,7628.75,EUR,GOOGLE,RU
b4a5f968-8b27-4314-99a2-10b647c6cad8,648,13106.6,EUR,ZARA,RU
8c687d57-3ebc-4363-bc58-90e669c600da,2958,12779.72,RUB,BOOKING,CA
303e74f0-8f28-42a4-ae88-b992ec61191b,1466,9271.84,USD,NETFLIX,TR
4e093f1e-4a6a-40a6-8554-944514854009,2970,10566.67,USD,AIRBNB,RU
9293a3be-ce1e-4975-aeab-785c0bc92254,2062,13905.64,EUR,ZARA,AE
0d34865f-ac0c-436c-97d0-c03622e2d3bf,4883,17407.5,USD,IKEA,GB
51e54e08-3819-48d2-8119-b94933ed8e71,236,8534.61,USD,AIRBNB,DE
170e2950-8bb4-4985-8c23-f4fbc977b5a3,3039,15670.56,USD,MEGAMARKET,GB
9a6a9ebe-4811-46fa-98d3-b3366fb96908,4302,15308.26,USD,APPLE,US
35d5b27d-d803-4556-8c32-993a9b72d7ab,2411,17591.98,USD,AMAZON,NL
5b22d797-5183-4a9b-8592-6c4d35e793df,3865,14818.09,EUR,ZARA,US
46ffc666-f376-48f6-803e-b1d1e6f37565,1742,10630.02,EUR,BOOKING,TR
ceaf88fb-7938-4f1a-8ac9-1520362795a9,3825,6923.34,RUB,MEGAMARKET,DE
0afa2428-d8d2-496c-acc6-2add3af4776a,1627,19751.77,USD,STEAM,DE
cb8137ef-8659-4d2f-8a6e-24c8a3206f89,966,3585.58,EUR,APPLE,AE
89508a23-1140-439b-a33a-af4b6476fcb1,2831,2024.43,USD,BOOKING,RU
87f18bb5-1aac-4b0a-9b6c-95bed54d38bf,913,16268.14,RUB,AMAZON,DE
8e85c26e-4e1a-431a-a915-66720bf9ada6,1599,14478.84,EUR,GOOGLE,GB
a9fad439-e710-4de3-bb9c-958715de1393,3634,4188.03,RUB,NETFLIX,GB
47836e7c-d8a4-4370-8c16-37fd1f55ca04,4355,11756.66,USD,APPLE,DE
508d4d3f-ee42-492f-a969-e5665ad05186,2334,12251.07,USD,SPOTIFY,FR
cb4e150e-1f2b-4ae4-a439-825eb0b4af98,4748,19126.37,USD,GOOGLE,RU
207acc5c-02d3-4639-a026-acf9516dd410,3601,274.94,EUR,AIRBNB,GB
ed634808-fac3-49f2-888e-942e8133251d,4246,8933.8,USD,STEAM,RU
9e5f56a9-342c-4fc1-9508-4025f09cfbdd,373,11079.35,USD,APPLE,US
cbaf2e3d-68ca-4d58-9805-c24d1f4bb653,2023,9521.05,RUB,APPLE,US
265f6efb-1a51-4738-9ea6-a9b06a6aedf2,4716,11537.86,RUB,IKEA,GB
25115133-cd86-4706-bf7f-9341aaa9ae16,3789,10524.47,RUB,APPLE,DE
ab28a47b-970a-4204-8cd5-14c4470e99dd,4674,3870.34,USD,MEGAMARKET,DE
a60fe5c2-f70c-419d-ae3e-3b063e4febfb,3610,8984.05,RUB,GOOGLE,TR
f4e7b0ac-936c-40da-9114-755a67ebe48c,18,2299.29,EUR,SPOTIFY,CA
432fb029-6dfb-421d-8792-7d4c4b5533b8,2961,17889.49,RUB,UBER,NL
55736a21-423a-4bdf-860b-1c2c619c3c01,4782,16362.32,RUB,AIRBNB,RU
05cbf90f-098d-4ecb-8e36-7c9454a4a882,1560,11281.89,USD,NETFLIX,CA
1fe2f63e-3d4a-4fa4-9df8-a7e7fa9310a6,2243,8117.28,RUB,STEAM,GB
0eb1d3ad-0fe0-41b2-a675-4a90a45ae162,1886,6899.93,EUR,MEGAMARKET,DE
5c9d7e6f-86f8-4622-aee1-014fdf7bf631,1410,7051.4,USD,IKEA,DE
a23ac57a-3b1a-40e2-8b0b-adebf28a8e21,3140,7524.12,RUB,APPLE,TR
f79bf650-847f-4a4e-9b60-6179a8804e0f,3801,11617.68,EUR,BOOKING,US
bfbd8d8d-f2e7-4358-a5a9-3ba009d63f9f,45,10207.16,RUB,APPLE,GB
8254ec6b-cf97-4ca6-abaf-c7b4f000ff1f,1334,1560.95,EUR,IKEA,US
cc572665-bc4a-4bd0-9e46-ee361fd9965e,4227,12013.99,USD,SPOTIFY,US
72119de1-ff2c-4be2-9166-8b2f773b0911,2176,12331.81,EUR,STEAM,AE
aef6b6e2-cc58-40a8-bd0a-d642e247f59c,2657,6475.01,RUB,NETFLIX,US
5122e082-9941-4b52-95c5-e95c3b319b43,4371,17583.56,RUB,STEAM,NL
9e6053a6-ced5-421b-aab1-b7586935ea40,803,12028.67,USD,UBER,AE
3caa970e-e10c-47db-874d-9cfdcb35e1e4,3905,10508.76,RUB,AIRBNB,NL
99626ab1-4235-4234-abc2-91557c682ab8,1225,10180.86,EUR,IKEA,US
897610f8-c8e1-4a89-8f5b-d140346c4f4e,3137,3712.24,RUB,SPOTIFY,AE
3748f1b0-8c49-41bb-8cea-c878b8e749b1,1115,14642.18,EUR,GOOGLE,DE
b8ea8098-9916-42f3-ae70-d46866e265d7,684,3778.07,EUR,AMAZON,US
2a16b4a4-4cad-4df5-8a99-db94caeb89d1,2744,9056.93,EUR,AIRBNB,GB
c27930f8-7feb-462a-a57d-edfcafb892df,2975,19175.66,EUR,ZARA,RU
68cf48a5-5975-4c04-af92-96334879952b,907,5401.41,RUB,NETFLIX,TR
c616d466-3286-4155-9be7-ba47c0ec838f,4847,9594.89,USD,APPLE,NL
c4e7fe27-fa06-4db2-9297-96db844b2b59,374,1081.15,RUB,ZARA,TR
688e0da2-44dc-4cac-835a-97a590f42cc1,2705,10.15,RUB,AIRBNB,TR
8691c429-1cc6-4f9a-80ae-46fe2cab8d12,1683,1852.78,USD,BOOKING,DE
75ceb246-d56b-4a3a-8436-dd9e2dbb98b6,4926,7939.84,EUR,STEAM,FR
a10b42a0-129d-4b3c-8bb8-6f25c8208b7e,2742,11281.74,EUR,GOOGLE,AE
92b22e45-acb0-4a03-8954-1e503136f867,3823,13990.39,USD,STEAM,NL
68002e00-47c2-482b-9944-8f393d4269f8,4050,14891.86,EUR,GOOGLE,GB
8748728e-7716-40bb-92a7-e6cb66f3dc13,2841,18162.86,USD,APPLE,CA
4195b943-c92d-44f1-87a2-af33993cd5a6,1985,10354.37,EUR,APPLE,NL
222a16dd-b797-44a6-88cd-069514583201,994,9843.83,RUB,IKEA,RU
c8b51ca4-3762-41c9-8017-514adea19801,1237,16565.0,RUB,APPLE,TR
493082ee-0639-488f-b310-f85301793b25,3521,18213.13,RUB,BOOKING,FR
7167a27f-8488-4e99-a90d-913436dc54e9,1781,15764.25,RUB,BOOKING,AE
44100a55-e92a-4ba1-ae90-8d636d29b089,4117,6941.76,EUR,APPLE,GB
53270bec-b3a9-43c7-8919-f9cf0f998ed2,1421,12033.76,USD,STEAM,GB
d5402c9b-9fd9-4eb5-b047-67d7b5319380,2067,5330.67,EUR,AMAZON,TR
24fa9d97-e0df-44a0-9ce3-ac701d60ef55,316,17065.72,EUR,ZARA,AE
b5d5a8d0-92b5-4675-ba67-ebc10516c6bb,858,13849.5,RUB,SPOTIFY,NL
4e315ef0-32eb-4ec6-8545-3d956a052bca,2165,18438.4,USD,MEGAMARKET,US
d8140b24-4678-4d0f-9964-b8497b54668c,3110,11745.17,RUB,ZARA,AE
64b54e62-50bd-4440-b9e4-ec3a3203f3fa,274,6800.44,USD,STEAM,FR
ad9d3809-3d69-4389-9cfb-ca00a9643a91,1182,4004.64,RUB,GOOGLE,US
4318d927-8bee-48c1-bdf7-01fedabb2b1e,1907,17752.18,EUR,AIRBNB,DE
1933045f-5f44-407b-9dba-2340ec98781e,4393,19766.66,USD,UBER,FR
136707c4-ea4c-4820-ac77-d68bd9a8479f,3140,14116.34,RUB,NETFLIX,FR
7172f861-a884-481a-8f89-663f01abaa84,3833,5739.18,USD,IKEA,AE
ed3ce172-723d-443e-aaaf-88955f9ac547,3817,8710.15,EUR,AMAZON,FR
ba94d297-9678-40da-bdbf-8d768d1c664d,551,27.35,USD,SPOTIFY,RU
c5678cd7-4140-4df4-b5fc-d86d7c3d6d8c,2098,648.15,USD,AMAZON,NL
73af483a-6172-41b7-909a-df53dc11dbcb,4361,19025.92,USD,STEAM,NL
d22d5751-7710-4712-8500-373847802390,2421,16927.19,EUR,UBER,CA
1b54696c-9799-4890-9940-3063af0d27d0,4629,4174.45,EUR,APPLE,AE
3ce05e6f-a04d-4eff-ab67-a268bf6a9181,2540,18859.73,USD,SPOTIFY,GB
2d734468-ebfc-4a22-b8ea-7f1ee81219ff,2549,2863.05,USD,UBER,US
